Country,Business,Partner Name,Partner Product Name,BI Product Name
Portugal,Animal Health,Sanifauna,Nexgard cão m 4 a 10kg - 3 comp.,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard cão s 2 a 4kg - 3 comp.,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Sanifauna,Senvelgo 15mg/ml sol. oral 30ml,SENVELGO LIQUI/30ML 1/15MG/ML ES/PT
Portugal,Animal Health,Sanifauna,Glucantime 5 amp x 5ml,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Sanifauna,Purevax rcp 05ml - 10d aim- nºc74/05,PUREVAX RCP INJVI/05ML 10/1DS FR/PT/S
Portugal,Animal Health,Sanifauna,Purevax rcpch felv - 05ml - 10d - aim nºc740/05,PUREVAX RCPCH F INJVI/05ML 10/1DS FR/
Portugal,Animal Health,Sanifauna,Purevax rcpch - 05ml - 10d - aim nº c740/05,PUREVAX RCPCH INJVI/05ML 10/1DS FR/PT
Portugal,Animal Health,Sanifauna,Purevax felv 05mlx10d,PUREVAX FELV INJVI/05ML 10/1DS FR/PT/
Portugal,Animal Health,Sanifauna,Eurican dappi lr x 10 ds,EURIC DAPPI LR INJVI/3ML 10/1DS FR
Portugal,Animal Health,Sanifauna,Nexgard spectra 75-15kg 3comp,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Sanifauna,Nexgard spectra 35-75kg  3comp,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Sanifauna,Previcox 227mg x 30comp,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Sanifauna,Previcox 227mg x 10comp,PREVICOX Q DOG CHWTA/ 10/227MG PT
Portugal,Animal Health,Sanifauna,Previcox 57mg x 30comp,PREVICOX Q DOG CHWTA/ 30/57MG PT
Portugal,Animal Health,Sanifauna,Previcox 57mg x 10comp,PREVICOX Q DOG CHWTA/ 10/57MG PT
Portugal,Animal Health,Sanifauna,Nexgard spectra 15-30kg 3comp,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard spectra 30-60kg 3comp,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Sanifauna,Nexgard spectra 2-35kg 3comp,NEXGARD SPEC XS CHWTA/ 3/9375+1875MG
Portugal,Animal Health,Sanifauna,Nexgard combo l 25 kg a 75 kg spot on gato,NEXG COMB CAT L TUDLI/09ML 3/ES/PT
Portugal,Animal Health,Sanifauna,Nexgard combo s < 25 kg spot on gato,NEXG COMB CAT S TUDLI/03ML 3/ES/PT
Portugal,Animal Health,Sanifauna,Heartgard 30 plus 272mcg castanho (23 a 45kg),HGARD PL DOG L CHWTA/ 6/272UG+227MG PT
Portugal,Animal Health,Sanifauna,Heartgard 30 pus 136mcg verde (12 a 22kg),HGARD PL DOG M CHWTA/ 6/136UG+114MG PT
Portugal,Animal Health,Sanifauna,Heartgard 30 plus 68mcg azul (até 11kg),HGARD PL DOG S CHWTA/ 6/68UG+57MG PT
Portugal,Animal Health,Sanifauna,Eurican pneumo 10x1dose,EURICAN PNEUMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Sanifauna,Eurican primo 10x1dose,EURICAN PRIMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Sanifauna,Ronaxan 20  2bls x 10comp,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Sanifauna,Ronaxan 100 1bls x 10comp,RONAXAN CPR TABS/ 10/100MG PT
Portugal,Animal Health,Sanifauna,Pexion 400mg - 100comp,PEXION TABS/ 100/400MG ES
Portugal,Animal Health,Sanifauna,Pexion 100mg - 100comp,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Sanifauna,Rabisin 10fr x 1d - aim nº382/91,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Sanifauna,Stomorgyl  1bls x 10comp,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Sanifauna,Frontline spray 100 ml (1fr),FRONTLINE SPRAY PUMPS/100ML 1/25MG/ML
Portugal,Animal Health,Sanifauna,Frontline spray 250 ml (1fr),FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Sanifauna,Vetmedin vet comp. mastigáveis 25mg (100comp),VETMEDIN VET CHWTA/ 100/25MG ES
Portugal,Animal Health,Sanifauna,Apelka  5mg/ml sol.oral 30ml,APELKA OLIQU/30ML 1/5MG/ML E/P/I
Portugal,Animal Health,Sanifauna,Vetmedin vet comp. mastigáveis 5mg (100comp),VETMEDIN VET CHWTA/ 100/5MG ES
Portugal,Animal Health,Sanifauna,Prozinc 40 ui/ml 10ml,PROZINC INJSC/10ML 1/40IU/ML ES
Portugal,Animal Health,Sanifauna,Eurican piro 1d (pirodog),EURICAN PIRO INJVI/3ML 1/1DS PT
Portugal,Animal Health,Sanifauna,Eurican dappi l multi x 10 ds,EURDAPPI L MUL INJSC/3ML 10/1DS FR
Portugal,Animal Health,Sanifauna,Semintra 4mg/ml - 30ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Sanifauna,Frontline combo spot cão l - 20 a 40kg 3pip.,FTL COMBO DOG L TUDLI/ 3/268+2412/26
Portugal,Animal Health,Sanifauna,Immiticide 5frs,IMMITICIDE INJVI/ 5*1/PT
Portugal,Animal Health,Sanifauna,Vetmedin vet comp. mastigáveis 125mg (100comp),VETMEDIN VET CHWTA/ 100/125MG ES
Portugal,Animal Health,Sanifauna,Frontline combo spot cão m - 10 a 20kg 3pip.,FTL COMBO DOG M TUDLI/ 3/134+1206MG/1
Portugal,Animal Health,Sanifauna,Ivomec multi espécies 50ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Sanifauna,Previcox 227mg x 10comp,PREVICOX Q DOG CHWTA/ 10/227MG PT
Portugal,Animal Health,Sanifauna,Previcox 227mg x 30comp,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Sanifauna,Previcox 57mg x 30comp,PREVICOX Q DOG CHWTA/ 30/57MG PT
Portugal,Animal Health,Sanifauna,Nexgard spectra 15-30kg 3comp,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard spectra 75-15kg 3comp,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Sanifauna,Nexgard spectra 35-75kg  3comp,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Sanifauna,Rabisin 10fr x 1d - aim nº382/91,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Sanifauna,Ivomec f 200ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Sanifauna,Merilym cx. 10 ds,MERILYM 3 INJVI/1ML 10/1DS DE/AT
Portugal,Animal Health,Sanifauna,Nexgard cão s 2 a 4kg - 3 comp.,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard cão m 4 a 10kg - 3 comp.,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard cão l 10 a 25kg - 3 comp.,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Sanifauna,Nexgard cão xl 25 a 50kg - 3 comp.,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Sanifauna,Eurican dappi l multi x 10 ds,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Sanifauna,Eurican piro 1d (pirodog),EURICAN PIRO INJVI/ 1/1DS PT
Portugal,Animal Health,Sanifauna,Glucantime 5 amp x 5ml,GLUCANTIME INJVI/5ML 5*1/300MG/ML PT
Portugal,Animal Health,Sanifauna,Semintra 4mg/ml - 30ml,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Dilovet,Previcox 227 x30 cp,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Dilovet,Heartgard casth 23 - 45 kg,HGARD PL DOG L CHWTA/ 6/272UG+227MG PT
Portugal,Animal Health,Dilovet,Heartgard verde 12 - 22 kg,HGARD PL DOG M CHWTA/ 6/136UG+114MG PT
Portugal,Animal Health,Dilovet,Stomorgyl 10 mg,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Dilovet,Purevax rcp 1 ds cx 10,PUREVAX RCP INJVI/3ML 10/1DS ES
Portugal,Animal Health,Dilovet,Rabisin cx 10,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Dilovet,Immiticide fl 50 mg 5 frs,IMMITICIDE INJVI/ 5*1/PT
Portugal,Animal Health,Dilovet,Nexgard combo l gato 2.5-7.5 kg 3 pp,NEXG COMB CAT L TUDLI/09ML 3/ES/PT
Portugal,Animal Health,Dilovet,Eurican chppi2-l multi 10ds,EURDAPPI L MUL INJSC/3ML 10/1DS FR
Portugal,Animal Health,Dilovet,Nexgard spectra xl 30-60 kg 3 cp,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Dilovet,Nexgard spectra l 15-30kg 3 cp,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard spectra m 75-15 kg 3 cp,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Dilovet,Nexgard spectra s 35-75 kg 3 cp,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Dilovet,Nexgard spectra xs 2-35 kg 3 cp,NEXGARD SPEC XS CHWTA/ 3/9375+1875MG
Portugal,Animal Health,Dilovet,Nexgard 136 mg cão xl 25-50 kg 3 cp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Dilovet,Ivomec multiespecies inj 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Dilovet,Heartgard azul 11kg,HGARD PL DOG S CHWTA/ 6/68UG+57MG PT
Portugal,Animal Health,Dilovet,Nexgard combo s gato -2.5 kg,NEXG COMB CAT S TUDLI/03ML 3/ES/PT
Portugal,Animal Health,Dilovet,Nexgard 68 mg cão l 10-25 kg 3 cp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard 28 mg cao 4-10 kg 3 cp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard 11 mg cão s 2-4 kg 3 cp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Dilovet,Pexion 100 mg 100 cp,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Dilovet,Ronaxan 100x10 cp,RONAXAN CPR TABS/ 10/100MG PT
Portugal,Animal Health,Dilovet,Proteq-flu te 10 ds,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Dilovet,Ronaxan 20x20 cp,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Dilovet,Frontline spray 250 ml,FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Dilovet,Purevax felv 10 ds,PUREVAX FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Dilovet,Previcox 57 mg x 10 cp,PREVICOX Q DOG CHWTA/ 10/57MG PT
Portugal,Animal Health,Dilovet,Previcox 57 mg 30 cp,PREVICOX Q DOG CHWTA/ 30/57MG PT
Portugal,Animal Health,Dilovet,Frontline spray 250 ml,FRONTLINE SPRAY PUMPS/250ML 1/25MG/ML
Portugal,Animal Health,Dilovet,Ivomec mult inj 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Dilovet,Pexion 100 mg,PEXION TABS/ 100/100MG ES
Portugal,Animal Health,Dilovet,Purevax rcpch felv 10 ds,PVAX RCPCH FELV INJVI/3ML 10/1DS ES
Portugal,Animal Health,Dilovet,Euricam primo 10 ds,EURICAN PRIMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Dilovet,Pexion 400 mg 100 cp,PEXION TABS/ 100/400MG ES
Portugal,Animal Health,Dilovet,Eurican pneumo 10 ds,EURICAN PNEUMO INJSC/3ML 10/1DS PT
Portugal,Animal Health,Dilovet,Broadline l,BROADLINE CAT L TUDLI/ 3/ES/PT
Portugal,Animal Health,Dilovet,Semintra,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Dilovet,Purevax rcpch 10 ds,PUREVAX RCPCH INJVI/3ML 10/1DS ES
Portugal,Animal Health,Dilovet,Broadline gato s,BROADLINE CAT S TUDLI/ 3/ES/PT
Portugal,Animal Health,Dilovet,Semintra,SEMINTRA LIQUI/30ML 1/4MG/ML ES
Portugal,Animal Health,Dilovet,Nexgard 11 mg cão s 2-4 kg 3 cp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard 28 mg cao 4-10 kg 3 cp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard 68 mg cão l 10-25 kg 3 cp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Dilovet,Nexgard 136 mg cão xl 25-50 kg 3 cp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Dilovet,Eurican chppi2-l multi 10ds,EURICAN DAPPI INJSC/1ML 10/1DS PT
Portugal,Animal Health,Terceira-Farma,Zactran 50ml i.s : carne 64 dias aim - 090/04/11cfvpt,ZACTRAN INJVI/50ML 1/150MG/ML PT
Portugal,Animal Health,Terceira-Farma,Ivomec inj multi especies 50ml  i.s :carne -e leite : 28 dias.  a.i.m - 233/01,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Terceira-Farma,Ivomec inj 200ml multi especies i.s carne 49 dias  leite: nao é autorizada a,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Terceira-Farma,Eqvalan duo  aim - 51549,EQVALAN DUO OSOPA/ 1/155+775MG/G ES/
Portugal,Animal Health,Terceira-Farma,Ronaxan 20  aim - 50288,RONAXAN CPR TABS/ 20/20MG PT
Portugal,Animal Health,Terceira-Farma,Nexgard spectra m - caes 7.5-15 kg verde 3 comp,NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Terceira-Farma,Nexgard spectra s - caes 3.5-7.5 kg amarelo 3 comp,NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Terceira-Farma,Nexgard spectra xs - caes 2-3.5 kg laranja 3 comp,NEXGARD SPEC XS CHWTA/ 3/9375+1875MG
Portugal,Animal Health,Terceira-Farma,Nexgard spectra l - caes 15-30 kg roxo 3 comp,NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard spectra xl - caes 30-60 kg vermelho 3 comp,NEXGARD SPEC XL CHWTA/ 3/150+30MG ES/P
Portugal,Animal Health,Terceira-Farma,Nexgard 136mg - xl - caes 25-50 kg castanho 3comp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 68mg - l -  caes 10-25 kg roxo 3comp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 28mg - m -  caes 4-10 kg azul 3comp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 11mg - s -  caes 2-4 kg laranja 3comp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Terceira-Farma,Ivomec f inj. 200ml i.s:carne -e leite : 28 dias.  aim - 50279,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Terceira-Farma,Ivomec f inj.50ml i.s :carne -e leite : 28 dias.  aim - 50279,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Terceira-Farma,Ivomec inj. multi especies 500ml  i.s :carne -e leite : 28 dias  a.i.m - 233/0,IVOMEC CATTLE INJSC/500ML 1/10MG/ML PT
Portugal,Animal Health,Terceira-Farma,Zactran 100 ml  i.s: carne 64 dias  aim : 090/01/08cfvpt,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Terceira-Farma,Ivomec premix 5kg i  i.s :carne 5 dias.  .aim 13i17m11 brasileiro requ 319,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Terceira-Farma,Ronaxan 100  aim - 50288,RONAXAN CPR TABS/ 10/100MG PT
Portugal,Animal Health,Terceira-Farma,Purevax rcp - caixa 10 doses (equivalente á leucorifelin)  aim - c 740/05dgv,PUREVAX RCP INJVI/3ML 10/1DS ES
Portugal,Animal Health,Terceira-Farma,Ivomec f inj.500ml  i.s :carne -e leite : 28 dias.,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Terceira-Farma,Rabisin cx 10 doses - aim 382/91,RABISIN ST INJVI/3ML 10/1DS PT
Portugal,Animal Health,Terceira-Farma,Avinew 10fx2000 d (doença de newcastle) - 1cx,AVINEW NEO EFFTA/ 10/2000DS DE/AT
Portugal,Animal Health,Terceira-Farma,Imalgene 1000 10ml  intervalo de segurança - nulo aim- 50287,IMALGENE 1000 INJVI/10ML 1/1G/10ML PT
Portugal,Animal Health,Terceira-Farma,Broadline s 3 pipetas gatos < 2.5kg,BROADLINE CAT S TUDLI/ 3/ES/PT
Portugal,Animal Health,Terceira-Farma,Eurican dap l multi cx 10 doses,EUR DAP L MULT INJSC/3ML 10/1DS FR
Portugal,Animal Health,Terceira-Farma,Purevax rcpch caixa 10 doses,PUREVAX RCPCH INJVI/3ML 10/1DS ES
Portugal,Animal Health,Terceira-Farma,Stomorgyl 10 comp,STOMORGYL 10 FICTA/ 10/250+125MG PT
Portugal,Animal Health,Terceira-Farma,Eurican dap l multi cx 10 doses,EURICAN DAP INJVI/1ML 10/1DS PT
Portugal,Animal Health,Terceira-Farma,Nexgard 11mg - s -  caes 2-4 kg laranja 3comp,NEXGARD DOG S CHWTA/ 3/113MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 28mg - m -  caes 4-10 kg azul 3comp,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 68mg - l -  caes 10-25 kg roxo 3comp,NEXGARD DOG L CHWTA/ 3/68MG ES/PT
Portugal,Animal Health,Terceira-Farma,Nexgard 136mg - xl - caes 25-50 kg castanho 3comp,NEXGARD DOG XL CHWTA/ 3/136MG ES/PT
Portugal,Animal Health,Terceira-Farma,Zactran 100 ml  i.s: carne 64 dias  aim : 090/01/08cfvpt,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Socampestre,Avinew  neo - 10 x 1000ds,AVINEW NEO EFFTA/ 10/1000DS DE/AT
Portugal,Animal Health,Socampestre,Avinew  neo - 10 x 2000ds,AVINEW NEO EFFTA/ 10/2000DS DE/AT
Portugal,Animal Health,Socampestre,Mycoflex 100 ds,IVMYCOFLEX HSB INVIM/100ML 1/100DS ES
Portugal,Animal Health,Socampestre,Enterisol ileitis - 50 ds,ENTERIS ILEITIS LIQUI/100ML 1/50DS ES
Portugal,Animal Health,Socampestre,Entericolix 25 ds,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Socampestre,Reprocyc prrs eu - 50 ds,REPROC PRRS EU INVIM/100ML 1/50DS ES/P
Portugal,Animal Health,Socampestre,Ingelvac circoflex - 100 ds,IV CIRCOFLEX INVIM/100ML 1/100DS ES
Portugal,Animal Health,Socampestre,Aviffa rti 1000 doses,AVIFFA RTI INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Socampestre,Mycoflex - 50 ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Socampestre,Ingelvac circoflex - 50 ds,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,Socampestre,Monzal - 50 ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Socampestre,Nexgard spectra m (3*1),NEXGARD SPEC M CHWTA/ 3/375+75MG ES/
Portugal,Animal Health,Socampestre,Ivomec f - 1 000ml,IVOMEC F INJSC/1L 1/10+100MG/ML PT
Portugal,Animal Health,Socampestre,Ivomec multi-espécies 50 ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
Portugal,Animal Health,Socampestre,Ivomec f - 500ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Socampestre,Ivomec f sol. inj. - 50 ml,IVOMEC F INJSC/50ML 1/10+100MG/ML PT
Portugal,Animal Health,Socampestre,Ivomec f - 200ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Socampestre,Metacam inj. 2% 100 ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Socampestre,Ivomec 1lt inj,IVOMEC CATTLE INJSC/1L 1/10MG/ML PT
Portugal,Animal Health,Socampestre,Nexgard spectra s (3*1ds),NEXGARD SPEC S CHWTA/ 3/1875+375MG E
Portugal,Animal Health,Socampestre,Eprinex multi 5 mg/ml - 5 lt,EPRINEX MULTI TOEXL/5L 1/5MG/ML ES/PT
Portugal,Animal Health,Socampestre,Proteqflu-te 10 x 1ds,PROTEQFLU TE  R INVIM/1ML 10/1DS ES/PT
Portugal,Animal Health,Socampestre,Prrs flex eu- 50 ds,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Socampestre,Dindoral spf - 1000 ds,DINDORAL SPF INJVI/5ML 1/1000DS PT
Portugal,Animal Health,Socampestre,Nexgard spectra - l (3 *1comp),NEXGARD SPEC L CHWTA/ 3/75+15MG ES/PT
Portugal,Animal Health,Socampestre,Proteq west nile (susp. inj.) -  2x1ds,PROTEQ WEST NIL INJVI/1ML 2/ES/PT
Portugal,Animal Health,Socampestre,Ivomec - 5kg,IVOMEC PREMIX SUBST/5KG 1/06% PT
Portugal,Animal Health,Socampestre,Previcox 227mg comp/cães - 1x10 cpr,PREVICOX Q DOG CHWTA/ 10/227MG PT
Portugal,Animal Health,Socampestre,Nextgard m 3*1,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Socampestre,Previcox 227mg 1*30cpr,PREVICOX Q DOG CHWTA/ 30/227MG PT
Portugal,Animal Health,Socampestre,Neocolipor - 25ds,NEOCOLIPOR INJVI/50ML 1/25DS GR/CY/PT
Portugal,Animal Health,Socampestre,Nemovac lio susp 10x5000 ds,NEMOVAC TOEXL/ 10/5000DS PT
Portugal,Animal Health,Socampestre,Ivomec 200 ml inj,IVOMEC 1% INJSC/200ML 1/10MG/ML PT
Portugal,Animal Health,Socampestre,Eurican chppi2 lr (10frs * 1 ds),EURIC DAPPI LR INJVI/3ML 10/1DS FR
Portugal,Animal Health,Socampestre,Purevax rcp inj (10x1ds),PUREVAX RCP INJVI/05ML 10/1DS FR/PT/S
Portugal,Animal Health,Socampestre,Zactran  - 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML GR/CY/PT
Portugal,Animal Health,Socampestre,Zactran  - 100 ml,ZACTRAN INJVI/100ML 1/150MG/ML IT/GR/CY
Portugal,Animal Health,Socampestre,Nextgard m 3*1,NEXGARD DOG M CHWTA/ 3/283MG ES/PT
Portugal,Animal Health,Socampestre,Ingelvac circoflex - 50 ds,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Socampestre,Mycoflex - 50 ds,MYCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,Socampestre,Ingelvac circoflex - 100 ds,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Socampestre,Mycoflex 100 ds,MYCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,App,Monzal 50 ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,App,Ingelvac micoflex  100 ds,IVMYCOFLEX HSB INVIM/100ML 1/100DS ES
Portugal,Animal Health,App,Ingelvac circoflex  100 ds,IV CIRCOFLEX INVIM/100ML 1/100DS ES
Portugal,Animal Health,App,Ingelvac circoflex 50 ds,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,App,Ingelvac micoflex  50 ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,App,Ingelvac prrs flex 50 ds,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Entericolix emul 50 ml 25 ds,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,App,Reprocyc prrs 50 ds,REPROC PRRS EU INVIM/100ML 1/50DS ES/P
Portugal,Animal Health,App,Ingelvac micoflex  100 ds,IVMYCOFLEX HSB INVIM/100ML 1/100DS ES
Portugal,Animal Health,App,Ingelvac micoflex  50 ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,App,Ingelvac prrs flex 50 ml  50 ds,IV PRRSFLEX EU INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Neocolipor 50 ml - 25 ds,NEOCOLIPOR INJVI/50ML 1/25DS GR/CY/PT
Portugal,Animal Health,App,Ingelvac circoflex 50 ds,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,App,Ingelvac micoflex  50 ds,MYCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Ingelvac circoflex 50 ds,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Ingelvac micoflex  100 ds,MYCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,App,Ingelvac micoflex  50 ds,MYCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Ingelvac circoflex 50 ds,CIRCOFLEX TP INVIM/50ML 1/50DS ES/PT
Portugal,Animal Health,App,Ingelvac circoflex  100 ds,CIRCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,App,Ingelvac micoflex  100 ds,MYCOFLEX TP INVIM/100ML 1/100DS ES/PT
Portugal,Animal Health,Asla,Metacam 20mg/ml 100 ml,METACAM 2% LIINJ/100ML 1/20MG/ML ES
Portugal,Animal Health,Asla,Monzal 50ml,MONZAL LIINJ/50ML 1/ES/PT
Portugal,Animal Health,Asla,Ingelvac circoflex 50ds,IV CIRCOFLEX INVIM/50ML 1/50DS ES
Portugal,Animal Health,Asla,Reprocyc prrs eu - 50 ds,REPROC PRRS EU INVIM/100ML 1/50DS ES/P
Portugal,Animal Health,Asla,Ingelvac micoflex 50ds,IVMYCOFLEX HSB INVIM/50ML 1/50DS ES
Portugal,Animal Health,Asla,Entericolix 25 ds,ENTERICOLIX INVIM/50ML 1/25DS ES/PT/IT
Portugal,Animal Health,Asla,Benfital 100gr (saqueta),BENFITAL PLUS POWDE/100G 24/ES
Portugal,Animal Health,Asla,Ivomec f 200ml,IVOMEC F INJSC/200ML 1/10+100MG/ML PT
Portugal,Animal Health,Asla,Ivomec f 500ml,IVOMEC F INJSC/500ML 1/10+100MG/ML PT
Portugal,Animal Health,Asla,Ivomec multi-especies 50ml,IVOMEC CATTLE INJSC/50ML 1/10MG/ML PT
